content_hash_id,refresh_score,gsc_clicks,gsc_impressions,gsc_avg_position,days_since_update,priority
content_26c2a3b3f4060dd3,1.0,0,2,32.5,97,High
content_532b73a27fba2f84,1.0,0,89,10.067415730337078,-30,High
content_32146e82e2031904,1.0,0,45,35.955555555555556,97,High
content_e34d12fef034dc00,1.0,0,501,22.089820359281436,-13,High
content_f8861f35af7af388,1.0,0,13,40.46153846153846,97,High
content_aaaad70799df08f7,1.0,0,1,0.0,97,High
content_29d70700c753f0a3,1.0,0,1,0.0,97,High
content_a741ec7280336abe,1.0,1,57,6.280701754385965,97,High
content_b5ddb345eb1e5339,1.0,0,12,7.25,97,High
content_604b09e694052771,1.0,1,18,25.555555555555557,97,High
content_b8707d5a3b94c38e,1.0,0,3,11.333333333333334,97,High
content_fc79d320f0eeb79e,1.0,0,9,10.444444444444445,97,High
content_15a32481f30aa7a5,1.0,0,8,39.625,97,High
content_12931963d6908b2f,1.0,0,0,,97,High
content_1ff3a90113011ed2,1.0,0,11,34.27272727272727,97,High
content_1260444b6f9540b9,1.0,0,230,26.778260869565216,-27,High
content_a6b0e6e5ef39d6f2,1.0,0,13,21.384615384615383,97,High
content_ee04280352f16351,1.0,0,5,7.8,97,High
content_8f6f952eaea2c7b5,1.0,0,3,10.333333333333334,97,High
content_e3c58e58b2520521,1.0,0,1,0.0,97,High
content_38cd2377166ad6f1,1.0,0,0,,97,High
content_eabce5020fd0d2b3,1.0,0,78,24.423076923076923,-8,High
content_3fc9b72ce69239a4,1.0,0,27,8.296296296296296,97,High
content_c0d3b15f585e65be,1.0,0,16,22.375,97,High
content_51bab584c660c6e4,1.0,0,3,2.3333333333333335,97,High
content_48da522626b6fe16,1.0,0,64,5.640625,97,High
content_3606348e89907536,1.0,0,43,20.488372093023255,-28,High
content_ee7e2de96e1dbefd,1.0,2,25,3.12,97,High
content_8486b4689814c0a9,1.0,0,15,18.4,97,High
content_6ddfadb516496d08,1.0,0,8,48.875,97,High
content_5c2be3e461e471b6,1.0,0,19,20.789473684210527,97,High
content_8337d59b493398b6,1.0,0,0,,97,High
content_9d559f2902e8bea8,1.0,0,32,28.625,97,High
content_a595819f2ad3f3ca,1.0,0,1,10.0,97,High
content_6bffb65e08b6d185,1.0,0,39,21.71794871794872,97,High
content_cb68dbe363a1275e,1.0,0,6,3.5,97,High
content_de95c50487b1960b,1.0,0,72,32.611111111111114,-31,High
content_402398e9ed87a85e,1.0,0,17,26.470588235294116,97,High
content_5430b36df183aca4,1.0,0,31,21.161290322580644,-7,High
content_c0c7272ea1a3619a,1.0,0,128,31.046875,-31,High
content_172f37f1364b3e36,1.0,1,22,22.681818181818183,97,High
content_e9c4bce07673c0b1,1.0,0,58,38.5,97,High
content_b1987150086cd391,1.0,0,54,43.351851851851855,97,High
content_96eefa6439bc07c3,1.0,0,2,4.0,97,High
content_c6e27a1f276d0379,1.0,0,165,24.206060606060607,-7,High
content_ea0b7eb917b6c96b,1.0,0,6,22.333333333333332,97,High
content_b05658f8dd79b5ca,1.0,0,5,5.2,97,High
content_8c17daa52a81fd73,1.0,0,69,49.927536231884055,-31,High
content_ca4ef88b6972fdfe,1.0,0,0,,97,High
content_2634939183507abf,1.0,0,0,,97,High
content_b80e23c093616fec,1.0,0,0,,97,High
content_f21d811ad6087536,1.0,1,18,21.11111111111111,97,High
content_aa5c8de75774121b,1.0,0,0,,97,High
content_ea555abbdd734c6e,1.0,0,0,,97,High
content_db0ef97534afe9e8,1.0,0,0,,97,High
content_1c5ef63e0f22370b,1.0,0,4,2.0,97,High
content_236f136f06d1fc2a,1.0,0,18,14.5,97,High
content_03b4ed93d6a3fc1e,1.0,0,0,,97,High
content_aafc4ba981293105,1.0,0,0,,97,High
content_f10fcb8b21520e95,1.0,0,27,4.7407407407407405,-31,High
content_38464268813f90f5,1.0,0,3,71.0,97,High
content_596cb544d2a833ae,1.0,0,7,10.857142857142858,97,High
content_cd428820df2d1e27,1.0,0,0,,97,High
content_5f28821aeacf397b,1.0,0,1,10.0,97,High
content_2cd9e971a81af9c9,1.0,0,23,18.08695652173913,-22,High
content_5f407c06dbfcc901,1.0,0,144,18.38888888888889,-7,High
content_c0949943ca59081f,1.0,0,4,2.25,97,High
content_c6beda07da26fa21,1.0,0,94,27.085106382978722,-7,High
content_ccf803ae79cd0c34,1.0,0,78,32.6025641025641,97,High
content_bc19763dccac1cce,1.0,0,15,5.2,97,High
content_04618f2f74d60260,1.0,0,15,15.933333333333334,97,High
content_207f57dcb9b0a5d8,1.0,0,27,6.0,97,High
content_c09f0a88d9a0be92,1.0,0,20,32.85,97,High
content_e1fe8798b5c990bf,1.0,0,44,26.09090909090909,-7,High
content_25652d8fea4c0c08,1.0,0,24,29.541666666666668,97,High
content_73701a9a43098dc1,1.0,0,12,14.75,97,High
content_e0378db61318fdc6,1.0,0,66,7.257575757575758,97,High
content_d3322fb3fc81cceb,1.0,0,233,29.96137339055794,-31,High
content_9ac1a4592f4b19f3,1.0,0,14,22.642857142857142,97,High
content_3e5f15c27f866f94,1.0,0,8,44.5,97,High
content_ef2757fa1624f5eb,1.0,0,7,18.714285714285715,97,High
content_399eda2d5b17e2b1,1.0,0,0,,97,High
content_64af878df30b6f88,1.0,0,38,26.07894736842105,-26,High
content_27af4f2c15b552ae,1.0,0,23,24.434782608695652,97,High
content_baa580989e9f0439,1.0,0,10,23.8,97,High
content_779e45e4b51d7297,1.0,0,55,23.618181818181817,-7,High
content_e583bc79b6ae994d,1.0,0,16,7.4375,97,High
content_b79ba5230346881a,1.0,0,81,12.518518518518519,97,High
content_f060acffe93d4e0a,1.0,0,1,10.0,97,High
content_f9a7faaaec1aa6b2,1.0,0,20,14.6,97,High
content_b97ab82193d6a7ef,1.0,0,39,25.153846153846153,-7,High
content_97ea24323bc9b66d,1.0,0,11,6.636363636363637,97,High
content_3cdf2033e089779c,1.0,0,1,99.0,97,High
content_71676bf38fda330f,1.0,0,58,11.586206896551724,-31,High
content_8cffdfc205c5bb08,1.0,0,29,16.17241379310345,-28,High
content_0f7cf554a615ae13,1.0,0,60,38.53333333333333,97,High
content_a1f97218303fd7b8,1.0,0,61,11.245901639344263,-7,High
content_0824054ec5ec96a8,1.0,0,7,16.857142857142858,97,High
content_94473caa17e259c8,1.0,0,33,11.0,97,High
content_49e21701c4a9ad9e,1.0,0,104,33.48076923076923,-7,High
content_2efb1336bc1a8478,1.0,0,41,16.975609756097562,97,High
content_3bfb5c6c432c44c1,1.0,0,6,5.833333333333333,97,High
content_2ae745bd4205bd75,1.0,0,153,27.104575163398692,-31,High
content_78e4f265b3ff2f40,1.0,0,234,23.752136752136753,-7,High
content_383cdf652fac6066,1.0,0,1,8.0,97,High
content_a266d3d7bcba03db,1.0,0,42,27.166666666666668,97,High
content_dfb3180b9bfa088e,1.0,0,18,23.0,97,High
content_63e004a8cb14c3c7,1.0,0,160,31.775,-31,High
content_91ba8f39371635ed,1.0,0,5,40.6,97,High
content_f4c4be983669c0ca,1.0,0,168,34.845238095238095,-31,High
content_fbcc828e4dbb201b,1.0,0,8,3.875,97,High
content_a6223d831df5d2fe,1.0,0,1,7.0,97,High
content_c9bd43de963ff7a3,1.0,0,15,22.6,97,High
content_3225c2fa3f0b2ded,1.0,0,20,9.2,97,High
content_e6e6f20722dfb814,1.0,0,69,10.072463768115941,13,High
content_563dd602db6d8567,1.0,0,128,7.5078125,13,High
content_50d0afc165481251,1.0,0,60,39.65,13,High
content_aac5fd4fe8491026,1.0,0,0,,97,High
content_cf173237036a43d8,1.0,0,0,,97,High
content_f7d4172fe63be8f8,1.0,0,340,10.294117647058824,13,High
content_e3715915dac16479,1.0,0,109,5.495412844036697,-26,High
content_9c762c7460b68f35,1.0,0,4,29.75,1,High
content_2d8bd034fbedf81f,1.0,0,34,11.882352941176471,13,High
content_1ae3908005046351,1.0,0,67,17.746268656716417,13,High
content_19e3348284cf88ed,1.0,0,64,8.671875,13,High
content_e731a0f440511825,1.0,0,1267,6.760063141278611,13,High
content_92b90353e195ddb4,1.0,0,0,,97,High
content_4871a529148e7db7,1.0,0,0,,97,High
content_883683d357320715,1.0,0,0,,97,High
content_a9c59c2e76340ed7,1.0,0,158,7.253164556962025,-20,High
content_696e93fce756702a,1.0,0,4,6.5,97,High
content_b415650c95b8ea42,1.0,0,46,6.130434782608695,13,High
content_c62d452618044508,1.0,0,70,6.685714285714286,13,High
content_12c48047a291eacb,1.0,0,146,7.602739726027397,-20,High
content_7125f34fb82a49a0,1.0,0,28,7.964285714285714,13,High
content_5a6a22a5adb3aa94,1.0,0,33,16.303030303030305,13,High
content_4ff5b7070cdcac22,1.0,0,56,7.107142857142857,-20,High
content_234c362e722a4acc,1.0,0,36,5.444444444444445,-23,High
content_6f68210e08b2fedf,1.0,0,0,,294,High
content_01f4a7b36e529f11,1.0,0,0,,294,High
content_351f4e755e9584ab,1.0,0,0,,97,High
content_8bcd4cb35f7ed8ed,1.0,0,0,,294,High
content_961ccb5b387365c1,1.0,0,0,,294,High
content_e2d2d361c85bcf33,1.0,0,0,,294,High
content_d20b314458523763,1.0,0,0,,294,High
content_a29005a5c82ea1c9,1.0,0,0,,294,High
content_fb7d8288840c28de,1.0,0,328,6.317073170731708,13,High
content_ec3a6eb33cbfd26b,1.0,0,42,12.357142857142858,13,High
content_abce17dc1195fcae,1.0,0,3,21.333333333333332,1,High
content_089f283a2330d328,1.0,0,38,6.342105263157895,13,High
content_e0aef20bb56c5dec,1.0,0,54,8.962962962962964,13,High
content_ac7ec6f4fab364c9,1.0,0,0,,97,High
content_2f8b7d829c509879,1.0,0,17,25.058823529411764,13,High
content_9966677fcdfc13f2,1.0,0,141,7.304964539007092,-25,High
content_99c4ecc0556f76c5,1.0,0,45,14.866666666666667,13,High
content_c050dc888a519d60,1.0,0,0,,97,High
content_cbf4d20a7481e6fd,1.0,0,125,9.704,-26,High
content_89f9d39e300b3cb1,1.0,0,4,47.0,13,High
content_b91e1c5964666aaf,1.0,0,87,18.344827586206897,13,High
content_4540a412cf53a901,1.0,0,0,,294,High
content_d5eb294ddd4db022,1.0,0,31,10.709677419354838,13,High
content_640b3e738d0d438c,1.0,0,90,7.555555555555555,13,High
content_f6af5f2e1d8ae634,1.0,0,42,6.095238095238095,13,High
content_3c19e0edabb5b69d,1.0,0,74,5.337837837837838,13,High
content_45c6b1cdd4300e39,1.0,0,67,7.537313432835821,13,High
content_d25c478f8408e623,1.0,0,41,10.487804878048781,13,High
content_4e27eec4d8105873,1.0,0,94,6.4787234042553195,13,High
content_3f356e5a71c9357a,1.0,0,42,3.7142857142857144,13,High
content_db297dff52850ce2,1.0,0,17,9.764705882352942,97,High
content_f38db998a8c85e0f,1.0,0,23,9.043478260869565,13,High
content_11ac778c5241c371,1.0,0,54,8.38888888888889,13,High
content_354f23cd1191133f,1.0,0,263,7.365019011406844,-28,High
content_80dbca78c3b2b772,1.0,0,55,7.2727272727272725,13,High
content_090773eaa0029771,1.0,0,993,7.853977844914401,-26,High
content_47eb8d787227e56a,1.0,0,47,8.27659574468085,13,High
content_b1b858fe7fb5f71a,1.0,0,61,7.065573770491803,13,High
content_15fac3b616e1616e,1.0,0,4,35.75,13,High
content_992ca01415cc7903,1.0,0,12,26.25,13,High
content_23a5f572d8917ea4,1.0,0,0,,97,High
content_3439534b8eba1d3e,1.0,0,5,76.0,13,High
content_66a3f1e287b59c29,1.0,0,69,9.304347826086957,13,High
content_3dc9770e8db5b997,1.0,0,110,6.763636363636364,-26,High
content_7898d16b26c8a593,1.0,0,605,6.423140495867768,13,High
content_d814f6448fc2c07b,1.0,0,88,6.261363636363637,13,High
content_78d3151b84463d33,1.0,0,260,7.376923076923077,13,High
content_41cd06facd187e91,1.0,0,87,13.218390804597702,-22,High
content_61caee436dc5b438,1.0,0,59,7.389830508474576,13,High
content_6fb66a375aa16d35,1.0,0,107,5.607476635514018,13,High
content_083925c00bb2bb91,1.0,0,89,8.258426966292134,13,High
content_8317ea5d91492a2e,1.0,0,57,8.087719298245615,13,High
content_019b7e9d52d33720,1.0,0,45,11.511111111111111,13,High
content_af84751e55bc6ded,1.0,0,83,11.108433734939759,13,High
content_516f6e1d535caea2,1.0,0,65,7.892307692307693,13,High
content_bad816b9c123213d,1.0,0,6,37.333333333333336,13,High
content_1cf077920417983c,1.0,0,86,6.290697674418604,13,High
content_45125f4e46103d6c,1.0,0,77,8.636363636363637,13,High
content_ce8486c5f98f9c36,1.0,0,541,5.521256931608133,-24,High
content_0223b928673793b3,1.0,0,87,7.252873563218391,13,High
content_26bc47c4ae8ec99f,1.0,0,35,7.3428571428571425,13,High
content_6462ce763165c45c,1.0,0,34,12.382352941176471,13,High
content_dee34e8c8d6d3d34,1.0,0,96,10.947916666666666,97,High
content_07046ae392163787,1.0,0,0,,97,High
content_479834fa11b82000,1.0,0,165,7.575757575757576,13,High
content_a776fc7ac9b388c0,1.0,0,0,,294,High
content_0191184ebe5a3428,1.0,0,0,,294,High
content_98cc9db1ba5c680d,1.0,0,0,,297,High
content_6bc1648e182e3e4e,1.0,0,0,,97,High
content_1208d0a2369f2eea,1.0,0,0,,297,High
content_9490310432d182fe,1.0,0,0,,297,High
content_cc30c5d7736fc040,1.0,0,0,,297,High
content_c35bcdc06eb858cb,1.0,0,0,,297,High
content_496e4c2d142899d5,1.0,0,0,,297,High
content_70d0c2474fc1f0f7,1.0,0,0,,297,High
content_47ea41c76e39694d,1.0,0,0,,297,High
content_178c8bb37b758a1a,1.0,0,0,,297,High
content_e8e32a502572eace,1.0,0,0,,297,High
content_2f47f7fd264a2630,1.0,0,0,,297,High
content_368bdabfac6dab77,1.0,0,0,,297,High
content_ae94b1a8e494f48c,1.0,0,0,,297,High
content_6c50a18fb1719923,1.0,0,0,,297,High
content_3cde6fe16ec94aee,1.0,0,24,11.166666666666666,13,High
content_be771e5e10e9b2b2,1.0,0,132,7.136363636363637,13,High
content_4f7e4cfcc00804fa,1.0,0,4,54.5,97,High
content_a14db23bd1017e38,1.0,0,245,5.469387755102041,13,High
content_c7c7cea7eccade5c,1.0,0,30,6.266666666666667,13,High
content_a20d6fcaf26e564c,1.0,0,88,6.511363636363637,13,High
content_6214cf16facd4284,1.0,0,0,,297,High
content_f88bab561c05e671,1.0,0,0,,297,High
content_e5f03c2894645a75,1.0,0,102,8.950980392156863,13,High
content_4260c8d77bd82045,1.0,0,0,,297,High
content_554e91c0f6dc1ebe,1.0,0,0,,297,High
content_952440393110a4bc,1.0,0,0,,297,High
content_df1b2a66aaa10d0a,1.0,0,0,,297,High
content_9471ca151ad5d3c3,1.0,0,0,,297,High
content_b9b4471303b53aee,1.0,0,0,,297,High
content_138df74c01295b6a,1.0,0,0,,297,High
content_f40f36b9a10e8dde,1.0,0,0,,297,High
content_47ec1870a2ed2e30,1.0,0,0,,297,High
content_8d64c601da1905c8,1.0,0,0,,297,High
content_0e28e0a9bcaead6c,1.0,0,0,,297,High
content_7fa9ddfdb37098f7,1.0,0,0,,297,High
content_34bdcf7f6ce93d3d,1.0,0,0,,297,High
content_776e23b7ba3278fe,1.0,0,0,,297,High
content_cc1fce3ac38a0a97,1.0,0,0,,297,High
content_8251029c5f9ff7a6,1.0,0,0,,297,High
content_529fbc73e7a83536,1.0,0,0,,297,High
content_6de8ff5ce9dad6c6,1.0,0,0,,297,High
content_f816352b0dfd99f6,1.0,0,0,,297,High
content_189c01baff41bfe2,1.0,0,0,,297,High
content_ad08e114a18c7f18,1.0,0,91,8.285714285714286,13,High
content_5ffe0f8184f4da2f,1.0,0,0,,97,High
content_a68d7e272d250e42,1.0,0,0,,294,High
content_278eeed18139a9f4,1.0,0,0,,294,High
content_60930650335e064f,1.0,0,0,,294,High
content_0e5f0193dfe2081f,1.0,0,0,,294,High
content_bbc3c629f60d0c1f,1.0,0,0,,294,High
content_e9192263c51a6a05,1.0,0,0,,294,High
content_7259e1879e1eb472,1.0,0,0,,294,High
content_a3041f45ef45e6ef,1.0,0,0,,294,High
content_a919b30da93eff81,1.0,0,0,,294,High
content_c45369fab89b3322,1.0,0,0,,294,High
content_72841abd6e70827a,1.0,0,0,,294,High
content_c6cdc359187122b7,1.0,0,0,,294,High
content_a3e372504e20201b,1.0,0,0,,294,High
content_6693575fffbc0215,1.0,0,0,,294,High
content_78964f02fea45acd,1.0,0,0,,294,High
content_935114353e0410bb,1.0,0,0,,294,High
content_cdd8fdbcded3c1c0,1.0,0,0,,294,High
content_983b335f16476949,1.0,0,0,,294,High
content_dc5708d210e01a06,1.0,0,0,,294,High
content_7f81136afdc1dfa8,1.0,0,0,,294,High
content_a2d5f9f67b5ed66e,1.0,0,0,,294,High
content_620eab95c11d032c,1.0,0,0,,294,High
content_301e5f6a5eb4654d,1.0,0,0,,294,High
content_be768594e22a69c8,1.0,0,0,,295,High
content_e3fb407953849b80,1.0,0,0,,294,High
content_154c74d500cda314,1.0,0,0,,295,High
content_25943af0d20a4fa2,1.0,0,0,,295,High
content_9b6ad1935b100474,1.0,0,0,,295,High
content_a6c32e8df1c1c1a9,1.0,0,0,,295,High
content_abdb1f02ef00e0ea,1.0,0,0,,295,High
content_8f54e4c279a0c7e8,1.0,0,0,,295,High
content_632ff6fcde4b6810,1.0,0,0,,295,High
content_9d6c8a754441dd61,1.0,0,0,,295,High
content_09aa839f1c95e95c,1.0,0,0,,295,High
content_2ef34db24e5e2071,1.0,0,0,,295,High
content_0d4657580d8934f7,1.0,0,0,,295,High
content_c264980a53a2da71,1.0,0,0,,295,High
content_0a3dbc35519aaf88,1.0,0,6,8.666666666666666,97,High
content_c0a7969c4ca84f47,1.0,0,0,,294,High
content_f37427d6c0725f53,1.0,0,0,,294,High
content_d964b68c868edd14,1.0,0,0,,97,High
content_6f50d8292d1daae1,1.0,0,0,,294,High
content_80ffa26a6a2ab290,1.0,0,0,,294,High
content_eeff96b9fddf860a,1.0,0,0,,294,High
content_612a0593c53a0d6b,1.0,0,3,47.666666666666664,13,High
content_7d05eb811300d5a1,1.0,0,47,5.914893617021277,13,High
content_bf10d4281cd27caf,1.0,0,0,,97,High
content_fc7d691148f0ebf7,1.0,0,178,5.477528089887641,13,High
content_5f35532ecb24fe8d,1.0,0,8,51.0,1,High
content_b349945942f49f87,1.0,0,24,58.125,13,High
content_618661cc1c97b0a8,1.0,0,35,9.714285714285714,13,High
content_41b7d66a34293b3e,1.0,0,5,146.6,1,High
content_ae90cb95ba7da099,1.0,0,0,,97,High
content_b470085873560ef1,1.0,0,2,47.0,1,High
content_b0a79cb1b213a83b,1.0,0,4,145.0,1,High
content_0ae8c902c67491f3,1.0,0,23,47.43478260869565,1,High
content_b3e2a222011eb070,1.0,0,7,73.57142857142857,1,High
content_2290d4bf13c6b795,1.0,0,28,7.214285714285714,13,High
content_0b040b767ece35b6,1.0,0,183,5.595628415300546,13,High
content_15680dceb691e4f0,1.0,0,4,108.25,1,High
content_e21d1a7517b6824d,1.0,0,6,28.666666666666668,1,High
content_6cf506089c9609d0,1.0,0,57,16.771929824561404,13,High
content_7e935ce181ef3c1a,1.0,0,6,81.83333333333333,1,High
content_fbaf0eb91dba9679,1.0,0,32,3.40625,13,High
content_34bac81ea7e3e907,1.0,0,21,33.476190476190474,1,High
content_3d45ef2ea8d5a2a6,1.0,0,57,4.105263157894737,13,High
content_4f341dc5a80550cc,1.0,0,0,,97,High
content_ccae83b1b3c24583,1.0,0,50,6.16,13,High
content_6190cf54552f9cf8,1.0,0,9,87.77777777777777,1,High
content_de26c562c2840af0,1.0,0,0,,97,High
content_45006cf7ba36face,1.0,0,6,21.333333333333332,1,High
content_9958b0e7d940823e,1.0,0,3,186.0,1,High
content_bff510917da196d3,1.0,0,5,150.2,1,High
content_e9bbc64627c367e6,1.0,0,39,6.0256410256410255,1,High
content_dcc5290d1ab4fd72,1.0,0,0,,97,High
content_ef3ae1a016be2e4b,1.0,0,4,77.0,1,High
content_70ef3e2527a7aa1f,1.0,0,7,103.42857142857143,1,High
content_1c074a4b91ca81e2,1.0,0,4,124.0,1,High
content_cf6ba6f101e65412,1.0,0,49,5.6938775510204085,13,High
content_2e9aa3d4a3e83d62,1.0,0,9,23.333333333333332,13,High
content_a73251f41fcec24d,1.0,0,6,132.0,1,High
content_d1344eecd4f806d7,1.0,0,5,154.0,1,High
content_d16ed268ee084004,1.0,0,24,7.666666666666667,13,High
content_3a112b2148871973,1.0,0,6,80.33333333333333,1,High
content_2a775d107adb5be4,1.0,0,4,144.75,1,High
content_cee13bfb652e6e59,1.0,0,9,36.44444444444444,1,High
content_3bbe0a5a5e3e298d,1.0,0,0,,97,High
content_1f23e4483cd0409d,1.0,0,5,77.0,1,High
content_834cfde709676b18,1.0,0,4,73.5,13,High
content_662b9361f7c1786d,1.0,0,21,25.904761904761905,1,High
content_df4732fc9edc342a,1.0,0,0,,97,High
content_fe726f9446c8858a,1.0,0,4,116.0,1,High
content_69f1b1a06f4be7ec,1.0,0,0,,97,High
content_b65d2df0193f8d23,1.0,0,4,133.25,1,High
content_16bd1ba6cc9f8ee0,1.0,0,4,198.0,1,High
content_d294307255bbef3b,1.0,0,29,8.413793103448276,13,High
content_1176efc58ebab760,1.0,0,5,156.6,1,High
content_b9a2882794bdb44b,1.0,0,48,10.4375,13,High
content_c4f85ca1c8be42f5,1.0,0,8,36.5,1,High
content_48360fe519390e36,1.0,0,53,4.150943396226415,13,High
content_3c8bbfa04eae726c,1.0,0,65,7.1692307692307695,13,High
content_1e7efcc95016d8c4,1.0,0,48,7.625,13,High
content_60b0895be0888729,1.0,0,4,119.75,1,High
content_5d3ba6ed68e1bcfb,1.0,0,92,5.423913043478261,13,High
content_12add63b3ca36b9b,1.0,0,0,,97,High
content_abf0ab75d7761c1c,1.0,0,8,88.25,1,High
content_0b54648cd22460ee,1.0,0,5,28.4,1,High
content_84dd2916c42a2eb6,1.0,0,14,36.42857142857143,1,High
content_60a14928c7a84146,1.0,0,5,127.6,1,High
content_9a3c3c3965b3ea3d,1.0,0,4,97.75,1,High
content_efc40281199d4f04,1.0,0,1,27.0,1,High
content_5538d10fcd45e780,1.0,0,36,5.222222222222222,13,High
content_eed522e543af7664,1.0,0,1,44.0,1,High
content_709b69b5b1c5bf23,1.0,0,6,39.666666666666664,1,High
content_943a55e9d51d5889,1.0,0,0,,97,High
content_36f2a72898eb08f6,1.0,0,5,60.4,1,High
content_ed45eb3685aae7d2,1.0,0,5,139.0,1,High
content_2671127a5a0327f3,1.0,0,8,87.25,1,High
content_a67b4c1af34e6313,1.0,0,112,8.526785714285714,13,High
content_3629d8eedbb3e2c6,1.0,0,4,62.0,1,High
content_ea946b2d9446faf4,1.0,0,48,7.6875,13,High
content_493b6f7076f5c28b,1.0,0,23,62.43478260869565,1,High
content_77b27f6556a480bd,1.0,0,10,63.0,1,High
content_5304ad27e33f4ed0,1.0,0,8,62.25,1,High
content_4ede018a782d74b0,1.0,0,5,111.4,1,High
content_7958297931dbbd71,1.0,0,7,29.0,1,High
content_0877405ade86a3fd,1.0,0,35,4.485714285714286,13,High
content_3c50bb29792c3a17,1.0,0,7,102.42857142857143,1,High
content_8004d6151b8b8bb2,1.0,0,42,4.5476190476190474,13,High
content_536859268ff0dec4,1.0,0,7,67.28571428571429,1,High
content_d6eac746f706fc88,1.0,0,6,37.166666666666664,1,High
content_8cc9520195bd3aa3,1.0,0,9,86.66666666666667,1,High
content_48b43345cba9f203,1.0,0,84,5.9523809523809526,13,High
content_7414b4c4746a137f,1.0,0,53,7.2075471698113205,13,High
content_0c03019151c1a75f,1.0,0,26,27.807692307692307,1,High
content_ecfcee03748a107f,1.0,0,56,11.0,13,High
content_ab7933272db7eb12,1.0,0,3,170.66666666666666,1,High
content_8c3db29f5db7a1d7,1.0,0,27,4.777777777777778,1,High
content_265cf42be91b0ab8,1.0,0,23,9.173913043478262,13,High
content_73367abfef843376,1.0,0,0,,97,High
content_370751e98f8e70af,1.0,0,38,11.421052631578947,13,High
content_caa87755af8fc0ce,1.0,0,192,3.875,13,High
content_9e3442b2edcc8f8f,1.0,0,100,6.73,-27,High
content_3408614bba0c519a,1.0,0,33,7.333333333333333,13,High
content_ba3941c93f790a59,1.0,0,0,,97,High
content_06167695564bb1b9,1.0,0,0,,97,High
content_ac71af8a788e0179,1.0,0,216,8.712962962962964,13,High
content_5c97dacad62ab42d,1.0,0,0,,97,High
content_9f9dfe0cf954ae7c,1.0,0,42,6.095238095238095,-27,High
content_ba6f143986c00e3b,1.0,0,6,46.0,13,High
content_80c9a8a3d0f47211,1.0,0,4,73.0,13,High
content_43df312336291373,1.0,0,57,3.736842105263158,-27,High
content_5083343f7722c728,1.0,0,36,9.86111111111111,-27,High
content_b81075faa30f2fae,1.0,0,6,46.333333333333336,13,High
content_fa5d910c789eeadd,1.0,0,75,4.44,13,High
content_68c494e9e7f66fe8,1.0,0,0,,97,High
content_08c9ac8d6eb8b03e,1.0,0,158,4.89873417721519,-20,High
content_f2be99684ee28741,1.0,0,21,4.9523809523809526,13,High
content_d12623107f1fd840,1.0,0,4,25.25,13,High
content_6b1cb8790ecf8fac,1.0,0,76,8.026315789473685,13,High
